started,started,started,2020-03-06 07:43:00
26,0.005048122436983894,0.005276970216073096,2020-03-06 13:31:21
27,0.005045369894950525,0.005174096470000222,2020-03-06 13:31:24
28,0.005043744400196465,0.005398994777351618,2020-03-06 13:31:27
29,0.005045076529990802,0.005224519147304818,2020-03-06 13:31:30
30,0.005046189285431665,0.005271441244985908,2020-03-06 13:31:33
31,0.005044391005570795,0.005322468234226108,2020-03-06 13:31:36
32,0.005045902794755414,0.005224579246714711,2020-03-06 13:31:39
33,0.005042573691391987,0.005289107270073146,2020-03-06 13:31:42
34,0.00504153978958039,0.005444107227958739,2020-03-06 13:31:45
35,0.00504204686830177,0.005327742546796799,2020-03-06 13:31:48
36,0.005043524588253481,0.005266137712169439,2020-03-06 13:31:50
37,0.005043895411509888,0.005332429311238229,2020-03-06 13:31:53
38,0.00504382726643895,0.0053734773537144065,2020-03-06 13:31:56
39,0.005042265539209471,0.005185872403671965,2020-03-06 13:31:59
40,0.005041730192205902,0.005366517812944949,2020-03-06 13:32:02
41,0.005044285926294137,0.005354769993573427,2020-03-06 13:32:05
42,0.005043460500380355,0.0052880155853927135,2020-03-06 13:32:08
43,0.005041551051317906,0.005229982431046665,2020-03-06 13:32:11
44,0.0050428807405186885,0.0053070931462571025,2020-03-06 13:32:14
45,0.00504043053650687,0.005323468009009957,2020-03-06 13:32:17
46,0.005043904366407623,0.00522693496895954,2020-03-06 13:32:20
47,0.0050426438774464405,0.0054705715156160295,2020-03-06 13:32:23
48,0.005041631642094952,0.005280542653053999,2020-03-06 13:32:26
49,0.005041910327165156,0.005296390561852604,2020-03-06 13:32:29
50,0.005039393753209647,0.005232202907791361,2020-03-06 13:32:32
51,0.005041261961525108,0.005225740140303969,2020-03-06 13:32:35
52,0.005040467031471801,0.005269213463179767,2020-03-06 13:32:37
53,0.005042306306038765,0.005365121178328991,2020-03-06 13:32:40
54,0.005041811374141603,0.005263504572212696,2020-03-06 13:32:43
55,0.005041110117965979,0.005335128225851804,2020-03-06 13:32:46
56,0.005040327257126676,0.005288941552862525,2020-03-06 13:32:49
57,0.005038667235734826,0.005370890547055751,2020-03-06 13:32:52
58,0.005042460276448029,0.00537891109706834,2020-03-06 13:32:55
59,0.0050396540562179706,0.005374945932999253,2020-03-06 13:32:58
60,0.0050422526245395135,0.005464455462060869,2020-03-06 13:33:02
61,0.005042186142308704,0.005180205916985869,2020-03-06 13:33:04
started,started,started,2020-03-06 13:40:05
1,0.2511554041230087,0.027244638418778777,2020-03-06 13:40:08
2,0.008530406697474896,0.0054909943719394505,2020-03-06 13:40:11
3,0.005275474331202976,0.005601964832749218,2020-03-06 13:40:14
4,0.005210563773289323,0.00552969571435824,2020-03-06 13:40:17
5,0.005178045881053446,0.005401223781518638,2020-03-06 13:40:20
6,0.0051502509220959026,0.005187613685848191,2020-03-06 13:40:23
7,0.0051274888765674535,0.005280763667542487,2020-03-06 13:40:26
8,0.0051041501029295494,0.0053172309417277575,2020-03-06 13:40:29
9,0.0050855943873683186,0.005334163608495146,2020-03-06 13:40:31
10,0.005077064562430407,0.005306357517838478,2020-03-06 13:40:34
11,0.005066570393239141,0.005336352129234001,2020-03-06 13:40:37
12,0.005060937696513027,0.005282436904963106,2020-03-06 13:40:40
13,0.005057128422054733,0.005243085382971913,2020-03-06 13:40:43
14,0.005054857461310342,0.005218263657297939,2020-03-06 13:40:46
15,0.005053670799478572,0.005337388662155718,2020-03-06 13:40:49
16,0.005053166914334956,0.005363879550714046,2020-03-06 13:40:51
17,0.005052380595712903,0.005321364209521562,2020-03-06 13:40:54
18,0.0050491484638356355,0.005356652021873742,2020-03-06 13:40:57
19,0.005049104723048971,0.005242427403572947,2020-03-06 13:41:00
20,0.005050247546668488,0.005360404844395816,2020-03-06 13:41:03
21,0.0050474556083691885,0.005341585085261613,2020-03-06 13:41:06
22,0.005047128274904709,0.005205861642025411,2020-03-06 13:41:08
23,0.005045105069083102,0.0052842177101410925,2020-03-06 13:41:11
24,0.005045436662852975,0.005260187201201916,2020-03-06 13:41:14
25,0.005044381746837328,0.005384492455050349,2020-03-06 13:41:17
26,0.00504748857454628,0.00525315449340269,2020-03-06 13:41:20
27,0.005046473025073502,0.005225295783020556,2020-03-06 13:41:23
28,0.005042583729530163,0.005400690191891044,2020-03-06 13:41:26
29,0.005044956415799175,0.0052360002300702035,2020-03-06 13:41:29
30,0.005045248543949309,0.005172817764105275,2020-03-06 13:41:32
31,0.005043673261352782,0.00522290327353403,2020-03-06 13:41:34
32,0.00504485229426559,0.005317081755492836,2020-03-06 13:41:37
33,0.0050459812124464525,0.005285858933348209,2020-03-06 13:41:40
34,0.0050455454360455905,0.005196496145799756,2020-03-06 13:41:43
35,0.005043803144523755,0.0052821802091784775,2020-03-06 13:41:46
36,0.0050445627074371625,0.005178570805583149,2020-03-06 13:41:49
37,0.005042070047335422,0.005329911888111383,2020-03-06 13:41:52
38,0.005042508741550095,0.005307985935360193,2020-03-06 13:41:55
39,0.005042494666029481,0.005223922780714929,2020-03-06 13:41:57
40,0.00504259843584018,0.005333691253326833,2020-03-06 13:42:00
41,0.005043300631594785,0.005267885746434331,2020-03-06 13:42:03
42,0.005039671026434459,0.005275521893054247,2020-03-06 13:42:06
43,0.0050407644305114,0.0052301386604085565,2020-03-06 13:42:09
44,0.00504508749614899,0.005285499733872712,2020-03-06 13:42:12
45,0.005041508324417874,0.005356952897273004,2020-03-06 13:42:15
46,0.005042273184641245,0.0053394484566524625,2020-03-06 13:42:17
47,0.005041105626481222,0.005212609190493822,2020-03-06 13:42:20
48,0.005041236753066909,0.005273099755868316,2020-03-06 13:42:23
49,0.005040868806342284,0.005352012987714261,2020-03-06 13:42:26
50,0.005040394801131272,0.005423308146419004,2020-03-06 13:42:29
51,0.005039198196935633,0.005311727873049676,2020-03-06 13:42:32
52,0.005041650697879546,0.005227362271398306,2020-03-06 13:42:34
53,0.005041358510283291,0.00525876902975142,2020-03-06 13:42:37
54,0.005040386244192297,0.005279586825054139,2020-03-06 13:42:40
55,0.0050400369536422246,0.005225680128205568,2020-03-06 13:42:43
56,0.005040004501013574,0.005380679591326043,2020-03-06 13:42:46
57,0.005043068288079073,0.005342750228010118,2020-03-06 13:42:49
58,0.00503986380360228,0.005284906947053969,2020-03-06 13:42:51
59,0.005040801141794163,0.005199010600335896,2020-03-06 13:42:54
60,0.005041489721084318,0.00537356169661507,2020-03-06 13:42:57
61,0.005040198192991158,0.005349391489289701,2020-03-06 13:43:00
started,started,started,2020-03-06 13:50:06
1,0.23484538614432862,0.017276667524129152,2020-03-06 13:50:09
2,0.006838595570586886,0.0055722451652400196,2020-03-06 13:50:12
3,0.00521492001151415,0.005396889289841056,2020-03-06 13:50:15
4,0.005184750893344798,0.005388005985878408,2020-03-06 13:50:17
5,0.005164990074443796,0.005436598206870258,2020-03-06 13:50:20
6,0.005145719223688786,0.005481616361066699,2020-03-06 13:50:23
7,0.005121859593039497,0.005279052129480988,2020-03-06 13:50:26
8,0.005102076518171011,0.005308657826390117,2020-03-06 13:50:29
9,0.0050861694047504916,0.0052936485153622925,2020-03-06 13:50:31
10,0.005071621573140435,0.005444809154141694,2020-03-06 13:50:34
11,0.005064944417962263,0.0052888436475768685,2020-03-06 13:50:37
12,0.0050583761779868855,0.005297964904457331,2020-03-06 13:50:40
13,0.005056398317997231,0.005330139712896198,2020-03-06 13:50:43
14,0.005051890224654307,0.00526967627229169,2020-03-06 13:50:45
15,0.005049433070400082,0.005226524139288813,2020-03-06 13:50:48
16,0.005046795680458452,0.00527567439712584,2020-03-06 13:50:51
17,0.005046915959778195,0.005189982941374183,2020-03-06 13:50:54
18,0.005045055386986822,0.005285098683089018,2020-03-06 13:50:57
19,0.005045267977877289,0.005329559266101569,2020-03-06 13:51:00
20,0.005046211756065699,0.005288607266265899,2020-03-06 13:51:03
21,0.005040478204040134,0.005440797132905573,2020-03-06 13:51:06
22,0.005042754024504981,0.005230642331298441,2020-03-06 13:51:09
23,0.005041657456573337,0.005219767917878926,2020-03-06 13:51:11
24,0.005040464049258025,0.005223066604230553,2020-03-06 13:51:14
25,0.005039073802623238,0.005452895537018776,2020-03-06 13:51:17
26,0.0050415483167963035,0.0053277324186638,2020-03-06 13:51:20
27,0.005040828199687262,0.005279873439576477,2020-03-06 13:51:23
28,0.005040138249833744,0.005282060184981674,2020-03-06 13:51:26
29,0.0050387772886703415,0.005261113401502371,2020-03-06 13:51:29
30,0.005038445321710925,0.005138582608196884,2020-03-06 13:51:31
31,0.005040750819000792,0.005330344894900918,2020-03-06 13:51:34
32,0.005037076609433754,0.005383562238421291,2020-03-06 13:51:37
33,0.005038059371067805,0.005278114986140281,2020-03-06 13:51:40
34,0.005035510364299019,0.005251493421383202,2020-03-06 13:51:43
35,0.005037718475631154,0.005223652988206595,2020-03-06 13:51:46
36,0.005038296035986314,0.005235509481281042,2020-03-06 13:51:48
37,0.005037563015766283,0.005192072101635858,2020-03-06 13:51:51
38,0.00503654455508482,0.005278227443341166,2020-03-06 13:51:54
39,0.005037384317421638,0.005302587669575587,2020-03-06 13:51:57
40,0.005035349276867953,0.005203323496971279,2020-03-06 13:52:00
41,0.005037419539248795,0.0052131520642433316,2020-03-06 13:52:02
42,0.0050352882669829095,0.005263056082185358,2020-03-06 13:52:05
43,0.005036402899930452,0.005466977541800588,2020-03-06 13:52:08
44,0.005036835680907288,0.005450509488582611,2020-03-06 13:52:11
45,0.005035262208114913,0.005214840697590262,2020-03-06 13:52:14
46,0.0050378790214419995,0.00536469352664426,2020-03-06 13:52:17
47,0.005035978026939093,0.00521019462030381,2020-03-06 13:52:19
48,0.005034214230782702,0.005165546288480982,2020-03-06 13:52:22
49,0.005036101167929088,0.005274059600196779,2020-03-06 13:52:25
50,0.005036750524337833,0.005229023168794811,2020-03-06 13:52:28
51,0.005037667548468878,0.005325345846358687,2020-03-06 13:52:31
52,0.005035420752572992,0.0053043674561195076,2020-03-06 13:52:34
53,0.00503721703768622,0.0052951896213926375,2020-03-06 13:52:37
54,0.005036490224632071,0.005377765803132206,2020-03-06 13:52:39
55,0.005035754355952038,0.005269547866191715,2020-03-06 13:52:42
56,0.005037345467729771,0.005130006145918742,2020-03-06 13:52:45
57,0.005035507702433788,0.005231691407971084,2020-03-06 13:52:48
58,0.005034712372770441,0.005254554736893624,2020-03-06 13:52:51
59,0.00503610319074851,0.005305934348143637,2020-03-06 13:52:54
60,0.005035767901411399,0.0052486854256130755,2020-03-06 13:52:56
61,0.005035311077780863,0.005184263165574521,2020-03-06 13:52:59
started,started,started,2020-03-07 00:00:06
1,0.2619218960510078,0.05542442388832569,2020-03-07 00:00:09
2,0.011577164040918046,0.005641549942083657,2020-03-07 00:00:12
3,0.00525346060171195,0.005498236219864339,2020-03-07 00:00:14
4,0.005189242475527398,0.005475245125126094,2020-03-07 00:00:17
5,0.00515329646745842,0.005453326390124857,2020-03-07 00:00:20
6,0.005132240943399305,0.005445970338769257,2020-03-07 00:00:23
7,0.0051149195803210454,0.005383554409490898,2020-03-07 00:00:25
8,0.005095656900105218,0.005170743417693302,2020-03-07 00:00:28
9,0.0050769908426342705,0.005273818678688258,2020-03-07 00:00:31
10,0.005065605181421266,0.005244732601568103,2020-03-07 00:00:33
11,0.005058404446269075,0.0052307675359770656,2020-03-07 00:00:36
12,0.005053630103654367,0.005299103999277577,2020-03-07 00:00:39
13,0.00504826346300014,0.005275086092296988,2020-03-07 00:00:41
14,0.005050704542032265,0.005205134395509958,2020-03-07 00:00:44
15,0.005045548436423459,0.005247029126621783,2020-03-07 00:00:47
16,0.005047492309744265,0.005250954243820161,2020-03-07 00:00:49
17,0.0050424698935095085,0.00524050829699263,2020-03-07 00:00:52
18,0.0050452865151595985,0.00524676451459527,2020-03-07 00:00:55
19,0.005043475794546465,0.0052462422754615545,2020-03-07 00:00:57
20,0.005043029672869131,0.005458817060571164,2020-03-07 00:01:00
21,0.0050417233542506155,0.005259680969174951,2020-03-07 00:01:03
22,0.005037900613594457,0.005288188549457118,2020-03-07 00:01:06
23,0.0050427809321314946,0.005411151971202344,2020-03-07 00:01:08
24,0.0050402468545956815,0.00528764579212293,2020-03-07 00:01:11
25,0.005042368235687415,0.005334267858415842,2020-03-07 00:01:14
26,0.0050398094087495664,0.005340911098755896,2020-03-07 00:01:17
27,0.005038776203778619,0.005282960715703666,2020-03-07 00:01:19
28,0.00504090677259873,0.005220731894951314,2020-03-07 00:01:22
29,0.00503922633476661,0.005201944732107222,2020-03-07 00:01:25
30,0.005038893173930916,0.005275567178614438,2020-03-07 00:01:27
31,0.005037603118780551,0.00521547655807808,2020-03-07 00:01:30
32,0.005038074724680037,0.005313827830832452,2020-03-07 00:01:33
33,0.0050373968159687435,0.005302882345858961,2020-03-07 00:01:36
34,0.0050370727272717455,0.005369577556848526,2020-03-07 00:01:38
35,0.005038405649681041,0.005223313695751131,2020-03-07 00:01:41
36,0.00503660245891,0.0051643006736412644,2020-03-07 00:01:44
37,0.0050385059138218355,0.0051956576644442976,2020-03-07 00:01:47
38,0.005039031409281999,0.005265932471957058,2020-03-07 00:01:50
39,0.00503546637582018,0.0052152222488075495,2020-03-07 00:01:52
40,0.005036868118674409,0.005241049744654447,2020-03-07 00:01:55
41,0.005037111832912193,0.005268562119454145,2020-03-07 00:01:58
42,0.005037406987860693,0.005340975883882493,2020-03-07 00:02:01
43,0.005037110447487298,0.005350946506951004,2020-03-07 00:02:04
44,0.005038149351029531,0.0053427068633027375,2020-03-07 00:02:06
45,0.005037017777588562,0.005322359385900199,2020-03-07 00:02:09
46,0.005038629110955389,0.005304065183736384,2020-03-07 00:02:12
47,0.005036728172596042,0.005220616585575044,2020-03-07 00:02:15
48,0.00503448311880178,0.005294301634421572,2020-03-07 00:02:17
49,0.005037450837631915,0.005229180213063955,2020-03-07 00:02:20
50,0.005035807515646444,0.005270603112876415,2020-03-07 00:02:22
51,0.005037193272447755,0.005310542124789208,2020-03-07 00:02:25
52,0.0050340314735889645,0.0052856720867566764,2020-03-07 00:02:28
53,0.005035436618082384,0.00543340272270143,2020-03-07 00:02:30
54,0.00503522666428793,0.005332346830982715,2020-03-07 00:02:33
55,0.00503611815796095,0.005185035523027182,2020-03-07 00:02:36
56,0.0050381231650128856,0.005343216005712748,2020-03-07 00:02:39
57,0.005034504136308394,0.0053158063092269,2020-03-07 00:02:41
58,0.005034553575666344,0.005281161516904831,2020-03-07 00:02:44
59,0.005037364269217067,0.005336778122000396,2020-03-07 00:02:47
60,0.005032853020275844,0.005298172007314861,2020-03-07 00:02:49
61,0.005037153818386983,0.005469349620398134,2020-03-07 00:02:52
started,started,started,2020-03-08 00:00:06
1,0.2637582426190588,0.024683451047167182,2020-03-08 00:00:09
2,0.007751953395096757,0.005714388855267316,2020-03-08 00:00:11
3,0.0052418781259486865,0.005480273917783052,2020-03-08 00:00:14
4,0.005190594635362215,0.005459262349177152,2020-03-08 00:00:17
5,0.005155771301980031,0.005389061756432056,2020-03-08 00:00:20
6,0.005132609122954573,0.00527251249877736,2020-03-08 00:00:23
7,0.00511317734659405,0.005366438010241836,2020-03-08 00:00:26
8,0.00509139686386953,0.005413363745901734,2020-03-08 00:00:28
9,0.005077261187083332,0.005169402458705008,2020-03-08 00:00:31
10,0.005064360587692536,0.005227238696534187,2020-03-08 00:00:34
11,0.005059285943085949,0.005340472620446235,2020-03-08 00:00:37
12,0.005054986543609952,0.0053810212993994355,2020-03-08 00:00:39
13,0.005055472646106748,0.005346148158423603,2020-03-08 00:00:42
14,0.00505291258235931,0.005323905003024265,2020-03-08 00:00:45
15,0.005054071127826757,0.005302195611875504,2020-03-08 00:00:48
16,0.005049744561473106,0.005235857330262661,2020-03-08 00:00:51
17,0.0050476877487773165,0.005244570318609476,2020-03-08 00:00:53
18,0.005046869489423772,0.005365296150557697,2020-03-08 00:00:56
19,0.005046825717262765,0.005385522614233196,2020-03-08 00:00:59
20,0.0050473289171246985,0.005411276302766055,2020-03-08 00:01:02
21,0.005044315073057903,0.0053521793452091515,2020-03-08 00:01:05
22,0.005043939736850084,0.005359959788620472,2020-03-08 00:01:08
23,0.005045126730589368,0.005291958572342992,2020-03-08 00:01:11
24,0.005045267814400454,0.005273129791021347,2020-03-08 00:01:14
25,0.005043174706544753,0.005289001448545605,2020-03-08 00:01:16
26,0.005043355204785864,0.005392204504460096,2020-03-08 00:01:19
27,0.005041467978665275,0.005219762795604765,2020-03-08 00:01:22
28,0.005043088432057952,0.005222596344538033,2020-03-08 00:01:25
29,0.00504334976546572,0.0052721527754329145,2020-03-08 00:01:28
30,0.005040575144151952,0.005321365024428815,2020-03-08 00:01:30
31,0.005041887260418623,0.0052984749199822545,2020-03-08 00:01:33
32,0.005039399331237407,0.005428655713330954,2020-03-08 00:01:36
33,0.005040488650044757,0.005394159990828484,2020-03-08 00:01:39
34,0.005041636739599895,0.005333505163434893,2020-03-08 00:01:42
35,0.005039640391866366,0.00529117020778358,2020-03-08 00:01:44
36,0.005040850802423789,0.005275279574561864,2020-03-08 00:01:47
37,0.005040773231839986,0.0053002107597421855,2020-03-08 00:01:50
38,0.0050388813524090866,0.005329763633199036,2020-03-08 00:01:53
39,0.0050395244801852935,0.00523945310851559,2020-03-08 00:01:56
40,0.005039699402049924,0.00531352759571746,2020-03-08 00:01:59
41,0.005039004316711997,0.005190089985262603,2020-03-08 00:02:01
42,0.005040536310972897,0.0052679567015729845,2020-03-08 00:02:04
43,0.005039641914347596,0.005219200218562037,2020-03-08 00:02:07
44,0.005038828007771191,0.005301955679897219,2020-03-08 00:02:10
45,0.005039263954254012,0.00537000474287197,2020-03-08 00:02:13
46,0.005040175676121251,0.0052468698704615235,2020-03-08 00:02:15
47,0.005039350923930182,0.005319062853232026,2020-03-08 00:02:18
48,0.005037352725110473,0.0053167768637649715,2020-03-08 00:02:21
49,0.005040345568183466,0.005170832126168534,2020-03-08 00:02:24
50,0.005038422230195174,0.005217409634497017,2020-03-08 00:02:27
51,0.005035625782247025,0.005224495194852352,2020-03-08 00:02:29
52,0.005037477644530277,0.005237350007519126,2020-03-08 00:02:32
53,0.005038229302760769,0.005346613470464945,2020-03-08 00:02:35
54,0.005039442277757834,0.005305783590301871,2020-03-08 00:02:38
55,0.005040726926613679,0.005206321424338967,2020-03-08 00:02:41
56,0.005037353245264038,0.005270815570838749,2020-03-08 00:02:43
57,0.005034951136467305,0.005278804164845496,2020-03-08 00:02:46
58,0.005036873254158818,0.005265031359158456,2020-03-08 00:02:49
59,0.005037380270131514,0.00533005892066285,2020-03-08 00:02:52
60,0.00503874543215419,0.0053164754644967616,2020-03-08 00:02:55
61,0.005038964687615422,0.0054516170639544725,2020-03-08 00:02:58
started,started,started,2020-03-09 00:00:06
1,0.26035956145389705,0.05577901192009449,2020-03-09 00:00:09
2,0.01224714997455689,0.005585455102846026,2020-03-09 00:00:12
3,0.00519835825428261,0.005527260305825621,2020-03-09 00:00:15
4,0.005160608900222161,0.005420088593382388,2020-03-09 00:00:17
5,0.005146306533207919,0.005401184200309217,2020-03-09 00:00:20
6,0.005125459176257042,0.005399446643423289,2020-03-09 00:00:22
7,0.00510732092273732,0.005432047299109399,2020-03-09 00:00:25
8,0.0050885269074892325,0.0052818055264651775,2020-03-09 00:00:28
9,0.005074739920186764,0.0053884717635810375,2020-03-09 00:00:31
10,0.005067301136342452,0.005287410516757518,2020-03-09 00:00:33
11,0.005059861944631693,0.005204198183491826,2020-03-09 00:00:36
12,0.00505505357736867,0.005192818643990904,2020-03-09 00:00:39
13,0.005051799798846668,0.005176300182938576,2020-03-09 00:00:42
14,0.005050993276799613,0.0053335834527388215,2020-03-09 00:00:44
15,0.00504790805940721,0.005261772079393268,2020-03-09 00:00:47
16,0.005046225151258474,0.005358732538297772,2020-03-09 00:00:50
17,0.005046489234049375,0.005267735221423209,2020-03-09 00:00:52
18,0.005044254472690588,0.005410370853496715,2020-03-09 00:00:55
19,0.0050447345843393325,0.00527404248714447,2020-03-09 00:00:58
20,0.005042587988184276,0.005278217140585184,2020-03-09 00:01:01
21,0.005039120012075238,0.0051396632043179125,2020-03-09 00:01:03
22,0.0050440262590290596,0.005412496451754123,2020-03-09 00:01:06
23,0.005039611555543457,0.005331093561835587,2020-03-09 00:01:08
24,0.005039053054275454,0.005253027542494237,2020-03-09 00:01:11
25,0.005039115045021506,0.005148105963598937,2020-03-09 00:01:14
26,0.005038018985684459,0.005307608196744695,2020-03-09 00:01:17
27,0.005041394040900025,0.005361245246604085,2020-03-09 00:01:20
28,0.005040884855143884,0.005312865599989891,2020-03-09 00:01:22
29,0.005039418616550083,0.0052308213780634105,2020-03-09 00:01:25
30,0.005038284840300045,0.005240779893938452,2020-03-09 00:01:28
31,0.005036492196261777,0.005248376459348947,2020-03-09 00:01:30
32,0.005036106356254495,0.005327611579559743,2020-03-09 00:01:33
33,0.005035129762155578,0.005345047102309763,2020-03-09 00:01:36
34,0.005039508774850174,0.005216436053160578,2020-03-09 00:01:39
35,0.005036982740704895,0.005252399307209998,2020-03-09 00:01:41
36,0.0050356677099269755,0.00532692892011255,2020-03-09 00:01:44
37,0.005037462711994741,0.005200799671001732,2020-03-09 00:01:47
38,0.005033627066576312,0.005332218890544027,2020-03-09 00:01:49
39,0.005035450290690394,0.00531774980481714,2020-03-09 00:01:52
40,0.005035364437280289,0.005271822010399774,2020-03-09 00:01:55
41,0.005036223747483488,0.005212322983425111,2020-03-09 00:01:57
42,0.005038523859945489,0.0052141359192319214,2020-03-09 00:02:00
43,0.005036191076885724,0.005242460698354989,2020-03-09 00:02:03
44,0.005034638210430952,0.005273120244964957,2020-03-09 00:02:05
45,0.005035876940460282,0.005201761610805988,2020-03-09 00:02:08
46,0.005037760520552067,0.005203260341659188,2020-03-09 00:02:11
47,0.005036114242773318,0.005232625117059797,2020-03-09 00:02:14
48,0.005037725812273351,0.00532587559428066,2020-03-09 00:02:17
49,0.005034589071606173,0.005271342059131712,2020-03-09 00:02:19
50,0.005035896098624307,0.00536291190655902,2020-03-09 00:02:22
51,0.005033450384445964,0.005231685005128384,2020-03-09 00:02:25
52,0.005033050003256781,0.0054135448299348354,2020-03-09 00:02:28
53,0.005033640783768913,0.005303491896484047,2020-03-09 00:02:30
54,0.005035411396413936,0.005188011389691383,2020-03-09 00:02:33
55,0.005033823714347173,0.005286306550260633,2020-03-09 00:02:36
56,0.005037575293041713,0.005270900786854327,2020-03-09 00:02:39
57,0.005035509393345697,0.005362119758501649,2020-03-09 00:02:41
58,0.005036931663276034,0.005305010476149619,2020-03-09 00:02:44
59,0.005033331591279265,0.005283640290144831,2020-03-09 00:02:47
60,0.005033797914730319,0.00527524360222742,2020-03-09 00:02:50
61,0.0050349086176286985,0.005222885636612773,2020-03-09 00:02:52
started,started,started,2020-03-10 00:00:39
1,0.2378199660337307,0.01630654465407133,2020-03-10 00:00:42
2,0.006978747113542238,0.005511458846740425,2020-03-10 00:00:45
3,0.00524581259962591,0.0053590426105074584,2020-03-10 00:00:47
4,0.005183427742170826,0.005320561700500548,2020-03-10 00:00:50
5,0.005150342287994186,0.005217650672420859,2020-03-10 00:00:53
6,0.005111585935236702,0.005252367758657783,2020-03-10 00:00:56
7,0.005101938184324494,0.005392155377194285,2020-03-10 00:00:59
8,0.005083683425639297,0.005195921869017184,2020-03-10 00:01:02
9,0.005071486128349854,0.0051654347334988415,2020-03-10 00:01:04
10,0.005067742483782202,0.005283587786834687,2020-03-10 00:01:07
11,0.005065983766361966,0.005341722397133708,2020-03-10 00:01:10
12,0.0050541435410990055,0.005324595374986529,2020-03-10 00:01:13
13,0.005055584551268061,0.005315410264302045,2020-03-10 00:01:16
14,0.005049697797365067,0.005253864102996886,2020-03-10 00:01:19
15,0.005046557274345361,0.005258900462649763,2020-03-10 00:01:21
16,0.005047994449367405,0.00515915994765237,2020-03-10 00:01:24
17,0.0050549886261545855,0.005231988936429843,2020-03-10 00:01:27
18,0.005037619399470867,0.0051610866212286055,2020-03-10 00:01:30
19,0.0050443560885213,0.005477129190694541,2020-03-10 00:01:33
20,0.005033967850900347,0.005412168335169554,2020-03-10 00:01:35
21,0.005041867206004304,0.0051456085639074445,2020-03-10 00:01:38
22,0.0050394125987814975,0.0051466528384480625,2020-03-10 00:01:41
23,0.005044495985305435,0.005275630275718868,2020-03-10 00:01:44
24,0.00504585845776322,0.0053853151621297,2020-03-10 00:01:47
25,0.0050383192309978566,0.005220750463195145,2020-03-10 00:01:50
26,0.005038521752666524,0.005147064512129873,2020-03-10 00:01:53
27,0.005042756774830042,0.005314113601343706,2020-03-10 00:01:55
28,0.00503847325338759,0.005166116345208138,2020-03-10 00:01:58
29,0.005029736790137077,0.00526689866092056,2020-03-10 00:02:01
30,0.005034801781400513,0.005125104769831523,2020-03-10 00:02:04
31,0.00505294142992721,0.005181790154892951,2020-03-10 00:02:07
32,0.005040489907809337,0.0051618407596834,2020-03-10 00:02:10
33,0.005038249911412491,0.005220629536779597,2020-03-10 00:02:12
34,0.005045249349844288,0.005178542458452284,2020-03-10 00:02:15
35,0.005038283932560557,0.005177773186005652,2020-03-10 00:02:18
36,0.005037488205961778,0.005186683731153607,2020-03-10 00:02:21
37,0.00503157291226876,0.005238243436906487,2020-03-10 00:02:24
38,0.005037400901029018,0.005449158314149827,2020-03-10 00:02:26
39,0.005037677585816299,0.005287258652970195,2020-03-10 00:02:29
40,0.0050404666099880995,0.005215860728640109,2020-03-10 00:02:32
41,0.005032779265221366,0.005330148444045335,2020-03-10 00:02:35
42,0.005034178300288466,0.0051721594063565135,2020-03-10 00:02:38
43,0.005035268639634088,0.005294041766319424,2020-03-10 00:02:40
44,0.005032222145761717,0.005167634197277948,2020-03-10 00:02:43
45,0.0050469952894532134,0.005200208746828139,2020-03-10 00:02:46
46,0.005035573913400967,0.005096713925013319,2020-03-10 00:02:49
47,0.005038701853728,0.0052117552841082215,2020-03-10 00:02:52
48,0.005046150345407742,0.005211812211200595,2020-03-10 00:02:54
49,0.005050948953820051,0.005159234220627695,2020-03-10 00:02:57
50,0.0050381333649184715,0.005168158444575965,2020-03-10 00:03:00
51,0.005032173487436498,0.005263814586214721,2020-03-10 00:03:03
52,0.005042396612058748,0.005155406077392399,2020-03-10 00:03:06
53,0.0050403702361378035,0.005177896848181263,2020-03-10 00:03:08
54,0.005036425447209515,0.005148840835317969,2020-03-10 00:03:11
55,0.005039111750436501,0.005240331345703453,2020-03-10 00:03:14
56,0.0050386212730098145,0.005301411380060017,2020-03-10 00:03:17
57,0.005039351018355556,0.0052795177907682955,2020-03-10 00:03:20
58,0.005041188576822759,0.005366323341149837,2020-03-10 00:03:22
59,0.005047438356330172,0.005236161290667951,2020-03-10 00:03:25
60,0.005039908864181227,0.0053078748169355094,2020-03-10 00:03:28
61,0.0050367159099960835,0.005212690448388457,2020-03-10 00:03:31
started,started,started,2020-03-11 00:00:39
started,started,started,2020-03-11 06:33:38
started,started,started,2020-03-11 06:34:32
started,started,started,2020-03-11 06:53:11
1,0.19481578942808048,0.024037451948970556,2020-03-11 06:53:14
2,0.007628998930670951,0.0047453250153921545,2020-03-11 06:53:17
3,0.0052121561184577956,0.004724932485260069,2020-03-11 06:53:19
4,0.00518724671401031,0.004613214638084173,2020-03-11 06:53:22
5,0.005166244186447855,0.0046183580707293,2020-03-11 06:53:25
6,0.005151595264463358,0.004608775954693556,2020-03-11 06:53:27
7,0.005134125026992299,0.004510738188400865,2020-03-11 06:53:30
8,0.005121441328452087,0.004492030042456463,2020-03-11 06:53:33
9,0.005109301817432885,0.004486419522436336,2020-03-11 06:53:35
10,0.005099842667540299,0.0045196981518529356,2020-03-11 06:53:38
11,0.005099098117772857,0.0045135749387554824,2020-03-11 06:53:41
12,0.005086534015480167,0.004652137722587213,2020-03-11 06:53:44
